Date,Open,Close,High,Low,Volume,Amount,Amplitude,Quote_change,Mount_change,Turnover_rate
2012-12-10,2357.56,2373.26,2380.87,2353.64,39976232,29892166400.00,1.16,1.14,26.72,0.00
2012-12-11,2364.42,2357.01,2374.68,2353.80,25872591,19123018496.00,0.88,-0.68,-16.25,0.00
2012-12-12,2356.03,2368.57,2378.43,2350.83,24306423,18057328896.00,1.17,0.49,11.56,0.00
2012-12-13,2362.08,2345.74,2366.77,2345.34,21919803,16395916800.00,0.90,-0.96,-22.83,0.00
2012-12-14,2350.25,2478.69,2479.42,2350.25,61506109,46355516672.00,5.51,5.67,132.95,0.00
2012-12-17,2486.66,2489.17,2509.09,2482.68,49195694,37865819904.00,1.07,0.42,10.48,0.00
2012-12-18,2482.42,2487.20,2521.47,2468.69,43391619,34044632832.00,2.12,-0.08,-1.97,0.00
2012-12-19,2482.62,2486.89,2507.00,2473.72,32964472,27432576512.00,1.34,-0.01,-0.31,0.00
2012-12-20,2475.54,2496.45,2505.25,2461.30,30172549,24313155328.00,1.77,0.38,9.56,0.00
2012-12-21,2499.76,2481.25,2526.30,2474.70,32290709,27079352832.00,2.07,-0.61,-15.20,0.00
2012-12-24,2476.88,2496.48,2515.13,2476.69,24176817,21105928704.00,1.55,0.61,15.23,0.00
2012-12-25,2489.23,2578.01,2591.29,2483.37,47226760,39617938944.00,4.32,3.27,81.53,0.00
2012-12-26,2575.08,2579.92,2584.67,2566.52,31041845,26001589504.00,0.70,0.07,1.91,0.00
2012-12-27,2586.86,2561.09,2601.36,2559.92,32163639,26642523392.00,1.61,-0.73,-18.83,0.00
2012-12-28,2564.04,2598.02,2600.75,2559.27,30775359,25453253376.00,1.62,1.44,36.93,0.00
2012-12-31,2602.98,2654.41,2655.02,2602.98,41271796,35120445952.00,2.00,2.17,56.39,0.00
2013-01-04,2691.44,2672.94,2709.07,2643.77,53813699,44295507200.00,2.46,0.70,18.53,0.00
2013-01-07,2667.35,2692.73,2706.55,2660.65,38792674,31773741312.00,1.72,0.74,19.79,0.00
2013-01-08,2693.39,2659.55,2697.55,2645.35,33920743,29484107520.00,1.94,-1.23,-33.18,0.00
2013-01-09,2649.41,2652.05,2660.81,2630.56,34437614,29602577152.00,1.14,-0.28,-7.50,0.00
2013-01-10,2652.44,2653.08,2679.27,2636.85,33715258,28533608960.00,1.60,0.04,1.03,0.00
2013-01-11,2655.69,2604.05,2661.91,2593.00,36034393,29175577600.00,2.60,-1.85,-49.03,0.00
2013-01-14,2596.52,2709.02,2716.32,2596.23,47528038,40030429184.00,4.61,4.03,104.97,0.00
2013-01-15,2709.27,2715.36,2725.59,2703.45,43571497,37317048320.00,0.82,0.23,6.34,0.00
2013-01-16,2710.18,2678.55,2714.68,2647.40,40367822,33650237184.00,2.48,-1.36,-36.81,0.00
2013-01-17,2672.15,2656.37,2675.00,2641.68,30574786,25904806144.00,1.24,-0.83,-22.18,0.00
2013-01-18,2675.28,2710.34,2722.81,2665.00,38624445,31914938624.00,2.18,2.03,53.97,0.00
2013-01-21,2727.28,2742.54,2743.10,2701.16,44220145,37966561280.00,1.55,1.19,32.20,0.00
2013-01-22,2743.96,2744.82,2774.22,2720.68,62235372,52023405568.00,1.95,0.08,2.28,0.00
2013-01-23,2734.78,2754.40,2760.24,2719.04,41438720,33332873728.00,1.50,0.35,9.58,0.00
2013-01-24,2753.57,2741.52,2829.33,2720.03,62091259,53577061888.00,3.97,-0.47,-12.88,0.00
2013-01-25,2743.95,2728.34,2753.26,2720.43,30050690,26309502464.00,1.20,-0.48,-13.18,0.00
2013-01-28,2736.44,2830.49,2831.26,2736.44,51845353,47499257600.00,3.48,3.74,102.15,0.00
2013-01-29,2836.19,2852.09,2867.13,2826.22,52672556,48423361024.00,1.45,0.76,21.60,0.00
2013-01-30,2855.92,2872.41,2874.53,2836.97,55383552,46835005184.00,1.32,0.71,20.32,0.00
2013-01-31,2874.84,2870.42,2880.59,2848.33,53973647,44550132224.00,1.12,-0.07,-1.99,0.00
2013-02-01,2860.59,2948.02,2949.63,2847.47,57582113,54497508352.00,3.56,2.70,77.60,0.00
2013-02-04,2959.80,2963.31,2984.63,2945.75,72038710,68105012480.00,1.32,0.52,15.29,0.00
2013-02-05,2937.67,2977.11,2988.49,2930.58,68600709,57268988928.00,1.95,0.47,13.80,0.00
2013-02-06,2976.16,2978.52,2990.85,2958.84,45047383,40327003392.00,1.08,0.05,1.41,0.00
2013-02-07,2971.46,2932.74,2973.72,2891.01,52157571,48423164160.00,2.78,-1.54,-45.78,0.00
2013-02-08,2926.09,2934.40,2956.55,2903.84,44550753,41477151232.00,1.80,0.06,1.66,0.00
2013-02-18,2951.24,2903.70,2956.29,2901.07,41530235,38017873664.00,1.88,-1.05,-30.70,0.00
2013-02-19,2901.81,2851.92,2908.85,2839.57,44363105,39455482880.00,2.39,-1.78,-51.78,0.00
2013-02-20,2853.32,2852.97,2856.26,2810.98,39370877,35790471168.00,1.59,0.04,1.05,0.00
2013-02-21,2823.35,2743.54,2823.35,2713.22,57813002,52086320896.00,3.86,-3.84,-109.43,0.00
2013-02-22,2739.12,2711.99,2745.44,2705.57,31126933,27875158528.00,1.45,-1.15,-31.55,0.00
2013-02-25,2724.34,2725.20,2750.88,2707.92,28821705,25890386944.00,1.58,0.49,13.21,0.00
2013-02-26,2704.42,2689.86,2763.99,2687.02,46159081,42531460864.00,2.82,-1.30,-35.34,0.00
2013-02-27,2697.92,2723.63,2745.44,2695.76,35520659,31561192960.00,1.85,1.26,33.77,0.00
2013-02-28,2745.85,2821.56,2822.06,2727.15,47691238,45346379264.00,3.48,3.60,97.93,0.00
2013-03-01,2822.16,2805.94,2832.02,2759.25,38233794,38353504000.00,2.58,-0.55,-15.62,0.00
2013-03-04,2738.79,2649.02,2738.79,2631.84,63332298,57957380608.00,3.81,-5.59,-156.92,0.00
2013-03-05,2649.50,2743.60,2745.81,2644.67,51260979,47025902080.00,3.82,3.57,94.58,0.00
2013-03-06,2758.38,2774.73,2787.79,2740.81,49661002,44260146688.00,1.71,1.13,31.13,0.00
2013-03-07,2758.76,2736.96,2781.07,2706.33,45538527,40253803008.00,2.69,-1.36,-37.77,0.00
2013-03-08,2741.71,2733.92,2754.43,2719.92,28127443,28005395200.00,1.26,-0.11,-3.04,0.00
2013-03-11,2726.35,2707.56,2733.17,2692.96,25543124,23486412544.00,1.47,-0.96,-26.36,0.00
2013-03-12,2704.89,2670.50,2737.57,2648.41,37432586,32994017792.00,3.29,-1.37,-37.06,0.00
2013-03-13,2667.49,2637.67,2673.75,2626.31,29083772,25502714112.00,1.78,-1.23,-32.83,0.00
2013-03-14,2629.87,2644.89,2659.83,2621.78,25766526,23711174656.00,1.44,0.27,7.22,0.00
2013-03-15,2643.06,2653.20,2723.21,2613.99,45044864,41749328640.00,4.13,0.31,8.31,0.00
2013-03-18,2636.53,2617.51,2660.26,2614.71,32066589,28847053056.00,1.72,-1.35,-35.69,0.00
2013-03-19,2623.37,2652.39,2657.46,2617.18,28442120,24724688384.00,1.54,1.33,34.88,0.00
2013-03-20,2654.80,2751.11,2751.22,2654.80,50040835,45440382720.00,3.64,3.72,98.72,0.00
2013-03-21,2753.15,2748.66,2763.01,2730.99,35645638,31518395648.00,1.16,-0.09,-2.45,0.00
2013-03-22,2746.62,2752.71,2760.35,2735.37,28530621,24152907008.00,0.91,0.15,4.05,0.00
2013-03-25,2766.34,2746.97,2780.51,2744.32,27165146,23701430528.00,1.31,-0.21,-5.74,0.00
2013-03-26,2735.25,2697.13,2745.09,2683.48,32708708,29074852608.00,2.24,-1.81,-49.84,0.00
2013-03-27,2700.05,2711.32,2744.48,2692.78,28589296,24485893632.00,1.92,0.53,14.19,0.00
2013-03-28,2643.56,2606.12,2643.56,2593.10,53425208,46157109248.00,1.86,-3.88,-105.20,0.00
2013-03-29,2607.68,2610.54,2615.47,2589.94,28619682,24993243136.00,0.98,0.17,4.42,0.00
2013-04-01,2598.68,2605.51,2621.40,2596.30,23271644,19317895168.00,0.96,-0.19,-5.03,0.00
2013-04-02,2608.47,2605.45,2641.80,2593.22,27301709,23316127488.00,1.86,0.00,-0.06,0.00
2013-04-03,2614.37,2612.60,2636.82,2602.15,23513592,19222918144.00,1.33,0.27,7.15,0.00
2013-04-08,2563.08,2590.65,2591.75,2550.11,26535640,22936220928.00,1.59,-0.84,-21.95,0.00
2013-04-09,2599.15,2611.80,2630.09,2599.15,25796138,22737981952.00,1.19,0.82,21.15,0.00
2013-04-10,2610.20,2603.43,2616.83,2585.81,22750929,20708933120.00,1.19,-0.32,-8.37,0.00
2013-04-11,2623.93,2600.19,2631.26,2597.44,21624030,18542945536.00,1.30,-0.12,-3.24,0.00
2013-04-12,2598.82,2582.03,2610.05,2579.82,19334801,17237315584.00,1.16,-0.70,-18.16,0.00
2013-04-15,2576.19,2564.71,2588.69,2558.02,22895053,18464790016.00,1.19,-0.67,-17.32,0.00
2013-04-16,2551.13,2588.06,2588.90,2539.70,30625881,26948146688.00,1.92,0.91,23.35,0.00
2013-04-17,2584.50,2572.17,2590.88,2550.65,23723799,21127058688.00,1.55,-0.61,-15.89,0.00
2013-04-18,2550.53,2582.49,2588.06,2544.47,23000548,21097345792.00,1.69,0.40,10.32,0.00
2013-04-19,2587.65,2664.20,2673.72,2585.98,41014182,37953674752.00,3.40,3.16,81.71,0.00
2013-04-22,2653.16,2659.77,2669.85,2645.10,30633159,27289195008.00,0.93,-0.17,-4.43,0.00
2013-04-23,2663.77,2570.70,2663.77,2568.53,30847057,28422053120.00,3.58,-3.35,-89.07,0.00
2013-04-24,2574.78,2615.09,2635.53,2564.76,29929349,25712095488.00,2.75,1.73,44.39,0.00
2013-04-25,2604.75,2585.85,2618.94,2568.66,26778713,23059908352.00,1.92,-1.12,-29.24,0.00
2013-04-26,2596.88,2567.77,2607.08,2559.58,22145121,17870520576.00,1.84,-0.70,-18.08,0.00
2013-05-02,2556.15,2574.77,2577.14,2545.02,22122876,17959458560.00,1.25,0.27,7.00,0.00
2013-05-03,2583.97,2619.73,2654.37,2583.04,30686388,26664029184.00,2.77,1.75,44.96,0.00
2013-05-06,2628.99,2644.53,2659.78,2624.42,28159869,23525659136.00,1.35,0.95,24.80,0.00
2013-05-07,2636.85,2646.94,2656.20,2626.90,24398248,20852084992.00,1.11,0.09,2.41,0.00
2013-05-08,2662.52,2661.03,2685.55,2648.61,27467931,23705541376.00,1.40,0.53,14.09,0.00
2013-05-09,2660.60,2635.26,2662.02,2617.80,24744421,22186996992.00,1.66,-0.97,-25.77,0.00
2013-05-10,2628.54,2654.72,2657.08,2623.99,22230812,19161346048.00,1.26,0.74,19.46,0.00
2013-05-13,2656.32,2640.35,2659.84,2628.08,23947302,21060111616.00,1.20,-0.54,-14.37,0.00
2013-05-14,2635.15,2603.96,2636.91,2590.09,25679418,23348239104.00,1.77,-1.38,-36.39,0.00
2013-05-15,2605.37,2609.78,2614.98,2597.12,16579943,15542275328.00,0.69,0.22,5.82,0.00
2013-05-16,2603.40,2656.55,2657.98,2587.31,30780515,28431975168.00,2.71,1.79,46.77,0.00
2013-05-17,2654.57,2694.96,2702.86,2648.43,39085579,34128100096.00,2.05,1.45,38.41,0.00
2013-05-20,2700.45,2717.46,2742.56,2694.77,40335932,36704249600.00,1.77,0.83,22.50,0.00
2013-05-21,2714.08,2712.71,2721.41,2694.45,28718209,25831321856.00,0.99,-0.17,-4.75,0.00
2013-05-22,2710.94,2715.37,2725.19,2700.03,31492816,26619585280.00,0.93,0.10,2.66,0.00
2013-05-23,2702.22,2664.89,2711.09,2662.82,33709996,27976044288.00,1.78,-1.86,-50.48,0.00
2013-05-24,2674.98,2669.32,2691.03,2648.72,25300102,20830748416.00,1.59,0.17,4.43,0.00
2013-05-27,2664.24,2663.18,2680.36,2655.17,24686737,20421930496.00,0.94,-0.23,-6.14,0.00
2013-05-28,2662.84,2723.73,2723.73,2654.12,36077020,31351350016.00,2.61,2.27,60.55,0.00
2013-05-29,2727.74,2716.21,2742.08,2713.91,35863915,31490057472.00,1.03,-0.28,-7.52,0.00
2013-05-30,2706.51,2705.66,2720.42,2695.29,27531857,23618000640.00,0.93,-0.39,-10.55,0.00
2013-05-31,2709.51,2681.37,2718.12,2679.25,25952235,22666623232.00,1.44,-0.90,-24.29,0.00
2013-06-03,2679.94,2674.87,2696.38,2668.26,25697455,21549652480.00,1.05,-0.24,-6.50,0.00
2013-06-04,2673.46,2643.50,2673.46,2636.73,30091907,23149004544.00,1.37,-1.17,-31.37,0.00
2013-06-05,2641.87,2625.83,2643.44,2613.12,20341190,17530223872.00,1.15,-0.67,-17.67,0.00
2013-06-06,2619.07,2591.41,2621.16,2587.78,23667250,20134965248.00,1.27,-1.31,-34.42,0.00
2013-06-07,2592.49,2552.05,2599.94,2544.45,26345746,22195846400.00,2.14,-1.52,-39.36,0.00
2013-06-13,2514.39,2462.57,2514.39,2435.26,36873143,28868914944.00,3.10,-3.51,-89.48,0.00
2013-06-14,2466.46,2467.80,2470.98,2454.54,26530281,19989659392.00,0.67,0.21,5.23,0.00
2013-06-17,2475.08,2449.97,2480.01,2443.65,22225585,18846291456.00,1.47,-0.72,-17.83,0.00
2013-06-18,2458.23,2464.59,2473.64,2443.88,21817767,17365462016.00,1.21,0.60,14.62,0.00
2013-06-19,2454.76,2432.86,2454.76,2406.88,24004502,19127320064.00,1.94,-1.29,-31.73,0.00
2013-06-20,2420.02,2349.43,2420.02,2347.33,28595167,21650044416.00,2.99,-3.43,-83.43,0.00
2013-06-21,2314.71,2347.64,2360.83,2299.28,30631629,22989123072.00,2.62,-0.08,-1.79,0.00
2013-06-24,2336.40,2192.43,2336.40,2191.16,47386726,34162788352.00,6.19,-6.61,-155.21,0.00
2013-06-25,2167.71,2191.23,2194.57,2051.25,56888143,38319169024.00,6.54,-0.05,-1.20,0.00
2013-06-26,2198.78,2175.28,2199.84,2145.10,40939662,27439868416.00,2.50,-0.73,-15.95,0.00
2013-06-27,2180.78,2185.61,2212.08,2171.09,38651420,25471168000.00,1.88,0.47,10.33,0.00
2013-06-28,2176.32,2245.51,2262.58,2168.45,43005192,29083767552.00,4.31,2.74,59.90,0.00
2013-07-01,2229.36,2241.97,2245.84,2202.16,29158044,18604172288.00,1.95,-0.16,-3.54,0.00
2013-07-02,2240.37,2232.24,2244.23,2203.45,29479205,19450214400.00,1.82,-0.43,-9.73,0.00
2013-07-03,2218.82,2205.54,2218.82,2173.14,32165849,19470899456.00,2.05,-1.20,-26.70,0.00
2013-07-04,2191.76,2227.91,2249.17,2181.07,31206326,21034204928.00,3.09,1.01,22.37,0.00
2013-07-05,2237.40,2241.35,2258.57,2233.88,25110683,17862455040.00,1.11,0.60,13.44,0.00
2013-07-08,2210.87,2189.60,2218.71,2184.71,24653043,15670296576.00,1.52,-2.31,-51.75,0.00
2013-07-09,2186.69,2189.73,2199.03,2176.52,19362018,12195067136.00,1.03,0.01,0.13,0.00
2013-07-10,2190.78,2244.82,2245.63,2183.50,27445268,17773010176.00,2.84,2.52,55.09,0.00
2013-07-11,2250.77,2359.07,2384.59,2250.77,64202368,45023329792.00,5.96,5.09,114.25,0.00
2013-07-12,2353.00,2297.88,2362.30,2292.88,43448028,29677196544.00,2.94,-2.59,-61.19,0.00
2013-07-15,2309.89,2313.19,2350.52,2289.99,31427117,21958265344.00,2.63,0.67,15.31,0.00
2013-07-16,2304.50,2317.60,2317.74,2278.66,29360767,19365840128.00,1.69,0.19,4.41,0.00
2013-07-17,2310.21,2294.71,2329.03,2291.61,30584092,20441730304.00,1.61,-0.99,-22.89,0.00
2013-07-18,2284.67,2249.07,2295.61,2245.46,27370800,18255338496.00,2.19,-1.99,-45.64,0.00
2013-07-19,2253.06,2197.42,2259.28,2192.77,32451873,21896576768.00,2.96,-2.30,-51.65,0.00
2013-07-22,2171.89,2192.75,2194.35,2158.19,25728478,16631717376.00,1.65,-0.21,-4.67,0.00
2013-07-23,2200.50,2247.63,2266.95,2191.98,34285714,22149058560.00,3.42,2.50,54.88,0.00
2013-07-24,2230.23,2216.82,2242.25,2188.81,31163926,20066654208.00,2.38,-1.37,-30.81,0.00
2013-07-25,2224.95,2210.30,2238.42,2201.27,27025640,17109275648.00,1.68,-0.29,-6.52,0.00
2013-07-26,2200.50,2203.77,2213.29,2190.06,19691496,13726156032.00,1.05,-0.30,-6.53,0.00
2013-07-29,2184.21,2156.66,2184.21,2146.27,24847647,16320151552.00,1.72,-2.14,-47.11,0.00
2013-07-30,2163.30,2178.53,2210.27,2154.66,23913565,15645691136.00,2.58,1.01,21.87,0.00
2013-07-31,2205.16,2183.81,2231.02,2177.75,21221215,15447226880.00,2.45,0.24,5.28,0.00
2013-08-01,2197.47,2225.75,2232.58,2192.39,26791235,18117264640.00,1.84,1.92,41.94,0.00
2013-08-02,2246.43,2225.29,2259.07,2221.97,25610297,17707290112.00,1.67,-0.02,-0.46,0.00
2013-08-05,2227.21,2247.67,2247.77,2215.08,22014212,15137385984.00,1.47,1.01,22.38,0.00
2013-08-06,2237.46,2253.81,2262.89,2219.72,30729381,20212717568.00,1.92,0.27,6.14,0.00
2013-08-07,2251.98,2245.67,2279.68,2242.48,29968848,21178661632.00,1.65,-0.36,-8.14,0.00
2013-08-08,2244.12,2239.26,2262.09,2232.46,20831106,15011406336.00,1.32,-0.29,-6.41,0.00
2013-08-09,2253.25,2239.19,2261.37,2215.02,25328142,17165228544.00,2.07,0.00,-0.07,0.00
2013-08-12,2250.09,2315.36,2315.75,2247.55,44226340,31581803264.00,3.05,3.40,76.17,0.00
2013-08-13,2316.31,2330.47,2332.28,2308.67,39014256,27038053632.00,1.02,0.65,15.11,0.00
2013-08-14,2336.02,2322.37,2364.40,2315.59,34337211,24319078656.00,2.09,-0.35,-8.10,0.00
2013-08-15,2320.81,2300.98,2340.62,2298.60,26694433,18292605184.00,1.81,-0.92,-21.39,0.00
2013-08-16,2293.91,2298.59,2434.72,2272.47,63320238,42346277888.00,7.05,-0.10,-2.39,0.00
2013-08-19,2279.40,2325.07,2336.51,2276.22,33618370,23368120320.00,2.62,1.15,26.48,0.00
2013-08-20,2321.06,2311.57,2353.79,2302.60,36316894,25737524992.00,2.20,-0.58,-13.50,0.00
2013-08-21,2320.56,2296.84,2321.11,2284.11,22440255,15934791936.00,1.60,-0.64,-14.73,0.00
2013-08-22,2291.22,2291.65,2323.59,2285.27,23731704,15939426304.00,1.67,-0.23,-5.19,0.00
2013-08-23,2304.03,2268.59,2310.32,2236.43,29862128,20745993216.00,3.22,-1.01,-23.06,0.00
2013-08-26,2272.53,2311.56,2313.65,2262.70,30140603,21293166592.00,2.25,1.89,42.97,0.00
2013-08-27,2308.85,2314.21,2323.24,2296.27,31133867,21505677824.00,1.17,0.11,2.65,0.00
2013-08-28,2298.98,2303.17,2319.18,2279.24,37346933,25169887232.00,1.73,-0.48,-11.04,0.00
2013-08-29,2313.44,2296.99,2317.98,2287.01,28363131,18616096768.00,1.34,-0.27,-6.18,0.00
2013-08-30,2294.78,2306.99,2321.32,2285.37,41145534,26606338048.00,1.57,0.44,10.00,0.00
2013-09-02,2317.13,2309.32,2325.84,2291.00,38313541,25786107136.00,1.51,0.10,2.33,0.00
2013-09-03,2316.41,2350.43,2351.11,2310.98,42121114,28805570560.00,1.74,1.78,41.11,0.00
2013-09-04,2346.59,2348.74,2359.15,2342.38,36208256,22904708608.00,0.71,-0.07,-1.69,0.00
2013-09-05,2352.88,2341.37,2355.12,2336.59,26806468,18504686080.00,0.79,-0.31,-7.37,0.00
2013-09-06,2336.82,2361.60,2367.18,2333.87,36042641,24094686464.00,1.42,0.86,20.23,0.00
2013-09-09,2384.16,2478.24,2488.97,2384.16,88552056,60061198336.00,4.44,4.94,116.64,0.00
2013-09-10,2488.25,2510.02,2510.25,2473.57,86894776,60106997504.00,1.48,1.28,31.78,0.00
2013-09-11,2516.19,2521.80,2551.70,2510.90,85140278,57405836544.00,1.63,0.47,11.78,0.00
2013-09-12,2516.66,2560.44,2590.14,2494.70,77946268,59135728128.00,3.78,1.53,38.64,0.00
2013-09-13,2548.20,2526.28,2569.22,2515.98,55666678,41978257408.00,2.08,-1.33,-34.16,0.00
2013-09-16,2539.53,2510.88,2543.49,2490.59,49596682,39548240384.00,2.09,-0.61,-15.40,0.00
2013-09-17,2520.22,2455.44,2525.04,2454.06,47283551,37880641792.00,2.83,-2.21,-55.44,0.00
2013-09-18,2454.79,2456.19,2471.18,2433.73,33666700,26442541312.00,1.53,0.03,0.75,0.00
2013-09-23,2465.15,2482.70,2484.17,2453.47,36261132,29244473856.00,1.25,1.08,26.51,0.00
2013-09-24,2478.84,2430.32,2479.15,2411.35,44196905,35127121152.00,2.73,-2.11,-52.38,0.00
2013-09-25,2428.43,2417.22,2449.34,2411.73,35863156,28883804928.00,1.55,-0.54,-13.10,0.00
2013-09-26,2410.40,2363.58,2410.40,2361.02,37581351,29186078720.00,2.04,-2.22,-53.64,0.00
2013-09-27,2360.75,2373.72,2378.63,2357.34,25124346,19576290560.00,0.90,0.43,10.14,0.00
2013-09-30,2385.86,2381.02,2394.62,2369.94,22819001,17599724288.00,1.04,0.31,7.30,0.00
2013-10-08,2375.98,2409.65,2413.26,2356.01,35385701,25561470464.00,2.40,1.20,28.63,0.00
2013-10-09,2400.13,2419.78,2425.78,2392.42,31958314,23748806912.00,1.38,0.42,10.13,0.00
2013-10-10,2422.85,2392.13,2423.31,2385.65,34054179,25549472512.00,1.56,-1.14,-27.65,0.00
2013-10-11,2409.39,2438.43,2441.80,2402.89,41956241,32532238848.00,1.63,1.94,46.30,0.00
2013-10-14,2442.64,2438.47,2449.74,2431.23,46270820,33905398784.00,0.76,0.00,0.04,0.00
2013-10-15,2440.07,2423.73,2441.10,2409.63,39755811,27033946624.00,1.29,-0.60,-14.74,0.00
2013-10-16,2417.28,2385.53,2417.33,2373.65,37824931,25577748992.00,1.80,-1.58,-38.20,0.00
2013-10-17,2398.32,2376.93,2406.23,2372.98,27530287,19002475776.00,1.39,-0.36,-8.60,0.00
2013-10-18,2380.55,2383.75,2398.93,2375.60,23271369,16538223104.00,0.98,0.29,6.82,0.00
2013-10-21,2389.32,2419.71,2422.83,2375.57,35752764,25279830784.00,1.98,1.51,35.96,0.00
2013-10-22,2416.33,2395.94,2416.33,2390.36,37630143,24689625600.00,1.07,-0.98,-23.77,0.00
2013-10-23,2403.46,2386.59,2439.04,2384.15,41044322,28555764480.00,2.29,-0.39,-9.35,0.00
2013-10-24,2381.64,2375.16,2396.91,2366.71,32309886,24298970368.00,1.27,-0.48,-11.43,0.00
2013-10-25,2374.89,2365.98,2400.75,2351.74,37004222,26908347136.00,2.06,-0.39,-9.18,0.00
2013-10-28,2375.80,2371.08,2379.12,2356.32,29171879,20573227776.00,0.96,0.22,5.10,0.00
2013-10-29,2375.87,2399.78,2433.21,2358.96,55314673,39821992448.00,3.13,1.21,28.70,0.00
2013-10-30,2402.81,2440.63,2442.09,2389.83,53255506,34822373888.00,2.18,1.70,40.85,0.00
2013-10-31,2437.07,2410.28,2438.79,2406.81,44145759,30499861760.00,1.31,-1.24,-30.35,0.00
2013-11-01,2415.07,2431.34,2439.32,2410.70,30822468,21793171456.00,1.19,0.87,21.06,0.00
2013-11-04,2444.72,2423.37,2452.81,2417.97,25872533,18539205632.00,1.43,-0.33,-7.97,0.00
2013-11-05,2409.44,2415.44,2418.74,2380.60,30225324,21512796416.00,1.57,-0.33,-7.93,0.00
2013-11-06,2399.73,2383.55,2407.17,2382.26,28964155,20453264896.00,1.03,-1.32,-31.89,0.00
2013-11-07,2384.79,2382.38,2392.39,2367.55,24594202,17016915200.00,1.04,-0.05,-1.17,0.00
2013-11-08,2372.33,2358.88,2386.80,2355.77,23047388,15846753792.00,1.30,-0.99,-23.50,0.00
2013-11-11,2358.29,2364.30,2371.07,2345.18,21151406,14917536768.00,1.10,0.23,5.42,0.00
2013-11-12,2370.20,2391.61,2393.12,2370.20,24193886,18435379712.00,0.97,1.16,27.31,0.00
2013-11-13,2373.78,2330.83,2373.89,2329.19,29106041,20815408384.00,1.87,-2.54,-60.78,0.00
2013-11-14,2334.47,2332.63,2338.44,2315.51,25123209,18423432960.00,0.98,0.08,1.80,0.00
2013-11-15,2335.32,2374.23,2399.53,2335.19,37450942,28801411584.00,2.76,1.78,41.60,0.00
2013-11-18,2389.72,2462.58,2464.12,2381.15,52731643,43136844800.00,3.49,3.72,88.35,0.00
2013-11-19,2461.68,2445.00,2463.28,2440.86,36925684,30696439296.00,0.91,-0.71,-17.58,0.00
2013-11-20,2461.70,2454.54,2468.86,2436.84,32296142,24409449216.00,1.31,0.39,9.54,0.00
2013-11-21,2441.47,2436.48,2441.47,2405.20,38154491,28847758848.00,1.48,-0.74,-18.06,0.00
2013-11-22,2440.84,2425.40,2444.57,2418.40,31426834,23663460864.00,1.07,-0.45,-11.08,0.00
2013-11-25,2412.52,2416.45,2445.16,2406.21,28796602,21848678912.00,1.61,-0.37,-8.95,0.00
2013-11-26,2418.78,2415.79,2426.67,2410.77,26762484,18574850560.00,0.66,-0.03,-0.66,0.00
2013-11-27,2414.58,2432.53,2448.65,2408.89,32849131,23882931968.00,1.65,0.69,16.74,0.00
2013-11-28,2437.09,2456.62,2477.44,2436.30,40229404,28755395584.00,1.69,0.99,24.09,0.00
2013-11-29,2463.51,2450.90,2467.64,2446.75,26927025,19643880960.00,0.85,-0.23,-5.72,0.00
2013-12-02,2440.51,2456.88,2485.31,2429.48,56892014,40542816256.00,2.28,0.24,5.98,0.00
2013-12-03,2450.25,2469.72,2476.18,2444.18,36218424,26737143808.00,1.30,0.52,12.84,0.00
2013-12-04,2466.22,2505.74,2518.02,2460.84,54655762,39168003840.00,2.32,1.46,36.02,0.00
2013-12-05,2506.38,2495.95,2511.30,2488.78,36901227,25557578752.00,0.90,-0.39,-9.79,0.00
2013-12-06,2491.97,2481.08,2497.03,2470.96,30266822,22219535360.00,1.04,-0.60,-14.87,0.00
2013-12-09,2489.80,2476.38,2497.92,2471.12,26211907,20401522944.00,1.08,-0.19,-4.70,0.00
2013-12-10,2485.96,2484.51,2499.03,2476.53,30418260,22097468416.00,0.91,0.33,8.13,0.00
2013-12-11,2472.83,2438.51,2472.83,2428.77,34137061,25830641408.00,1.77,-1.85,-46.00,0.00
2013-12-12,2432.01,2429.87,2444.68,2424.64,23980962,17504763904.00,0.82,-0.35,-8.64,0.00
2013-12-13,2409.45,2425.23,2432.72,2406.44,26072872,19017494528.00,1.08,-0.19,-4.64,0.00
2013-12-16,2427.19,2395.35,2431.73,2394.13,31233597,22401068288.00,1.55,-1.23,-29.88,0.00
2013-12-17,2398.07,2380.32,2402.10,2375.91,23947593,16802890752.00,1.09,-0.63,-15.03,0.00
2013-12-18,2380.52,2378.83,2391.97,2372.28,19750989,13956366080.00,0.83,-0.06,-1.49,0.00
2013-12-19,2388.75,2350.72,2391.84,2348.89,24944571,17263432960.00,1.81,-1.18,-28.11,0.00
2013-12-20,2353.76,2284.71,2356.47,2284.71,36645458,24914771456.00,3.05,-2.81,-66.01,0.00
2013-12-23,2294.66,2294.01,2308.81,2274.13,22776346,15194388224.00,1.52,0.41,9.30,0.00
2013-12-24,2302.92,2296.00,2321.75,2279.16,22515304,15353007104.00,1.86,0.09,1.99,0.00
2013-12-25,2299.38,2306.72,2307.80,2288.42,22762687,13851321344.00,0.84,0.47,10.72,0.00
2013-12-26,2301.54,2267.56,2302.96,2265.73,25439264,16439262720.00,1.61,-1.70,-39.16,0.00
2013-12-27,2272.84,2308.00,2323.02,2267.85,27225036,18257367808.00,2.43,1.78,40.44,0.00
2013-12-30,2318.72,2302.97,2323.56,2299.64,26799614,17464164352.00,1.04,-0.22,-5.03,0.00
